model_name,column_name,column_type,comment,index
model.sap_source.stg_sap__faglflext,KSL12,NUMBER,,
model.sap_source.stg_sap__faglflext,KSL13,NUMBER,,
model.sap_source.stg_sap__faglflext,KSL14,NUMBER,,
model.sap_source.stg_sap__faglflext,KSL15,NUMBER,,
model.sap_source.stg_sap__faglflext,KSL16,NUMBER,,
model.sap_source.stg_sap__faglflext,OSLVT,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL01,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL02,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL03,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL04,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL05,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL06,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL07,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL08,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL09,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL10,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL11,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL12,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL13,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL14,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL15,NUMBER,,
model.sap_source.stg_sap__faglflext,OSL16,NUMBER,,
model.sap_source.stg_sap__faglflext,FAGLFLEXT_TIMESTAMP,NUMBER,,
model.sap_source.stg_sap__faglflext,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__faglflext,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__faglflext,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__t503,mandt,,Client,
model.sap_source.stg_sap__t503,persg,,Employee group,
model.sap_source.stg_sap__t503,persk,,Employee subgroup,
model.sap_source.stg_sap__t503,abart,,Employee subgroup grouping for personnel calculation rule,
model.sap_source.stg_sap__t503,abtyp,,Employee subgroup grouping for primary wage tpyes,
model.sap_source.stg_sap__t503,aksta,,Activity status,
model.sap_source.stg_sap__t503,ansta,,Employment status,
model.sap_source.stg_sap__t503,antyp,,Employee category,
model.sap_source.stg_sap__t503,austa,,Training status,
model.sap_source.stg_sap__t503,burkz,,Employee subgroup grouping for appraisal,
model.sap_source.stg_sap__t503,inwid,,Participation in incentive wages,
model.sap_source.stg_sap__t503,konty,,Employee subgroup grouping for time quota types,
model.sap_source.stg_sap__t503,molga,,Reserved field/unused field of length 2,
model.sap_source.stg_sap__t503,trfkz,,ES grouping for collective agreement provision,
model.sap_source.stg_sap__t503,typsz,,Single-character indicator,
model.sap_source.stg_sap__t503,zeity,,Employee subgroup grouping for work schedules,
model.sap_source.stg_sap__t503,MANDT,TEXT,,
model.sap_source.stg_sap__t503,PERSG,TEXT,,
model.sap_source.stg_sap__t503,PERSK,TEXT,,
model.sap_source.stg_sap__t503,ABART,TEXT,,
model.sap_source.stg_sap__t503,ABTYP,TEXT,,
model.sap_source.stg_sap__t503,AKSTA,TEXT,,
model.sap_source.stg_sap__t503,ANSTA,TEXT,,
model.sap_source.stg_sap__t503,ANTYP,TEXT,,
model.sap_source.stg_sap__t503,AUSTA,TEXT,,
model.sap_source.stg_sap__t503,BURKZ,TEXT,,
model.sap_source.stg_sap__t503,INWID,TEXT,,
model.sap_source.stg_sap__t503,KONTY,TEXT,,
model.sap_source.stg_sap__t503,MOLGA,TEXT,,
model.sap_source.stg_sap__t503,TRFKZ,TEXT,,
model.sap_source.stg_sap__t503,TYPSZ,TEXT,,
model.sap_source.stg_sap__t503,ZEITY,TEXT,,
model.sap_source.stg_sap__pa0001,mandt,,Client,
model.sap_source.stg_sap__pa0001,pernr,,Personnel number,
model.sap_source.stg_sap__pa0001,subty,,Subtype,
model.sap_source.stg_sap__pa0001,objps,,Object identification,
model.sap_source.stg_sap__pa0001,sprps,,Lock indicator for HR master data record,
model.sap_source.stg_sap__pa0001,begda,,Start date,
model.sap_source.stg_sap__pa0001,endda,,End date,
model.sap_source.stg_sap__pa0001,seqnr,,Number of infotype record with same key,
model.sap_source.stg_sap__pa0001,abkrs,,Payroll area,
model.sap_source.stg_sap__pa0001,aedtm,,Changed on,
model.sap_source.stg_sap__pa0001,ansvh,,Work contract,
model.sap_source.stg_sap__pa0001,btrtl,,Personnel subarea,
model.sap_source.stg_sap__pa0001,budget_pd,,FM--Budget period,
model.sap_source.stg_sap__pa0001,bukrs,,Company code,
model.sap_source.stg_sap__pa0001,ename,,Formatted name of employee or applicant,
model.sap_source.stg_sap__pa0001,fistl,,Funds center,
model.sap_source.stg_sap__pa0001,fkber,,Functional area,
model.sap_source.stg_sap__pa0001,flag1,,Reserved field/unused field,
model.sap_source.stg_sap__pa0001,flag2,,Reserved field/unused field,
model.sap_source.stg_sap__pa0001,flag3,,Reserved field/unused field,
model.sap_source.stg_sap__pa0001,flag4,,Reserved field/unused field,
model.sap_source.stg_sap__pa0001,geber,,Fund,
model.sap_source.stg_sap__pa0001,grant_nbr,,Grant,
model.sap_source.stg_sap__pa0001,grpvl,,Grouping value for personnel assignments,
model.sap_source.stg_sap__pa0001,gsber,,Business area,
model.sap_source.stg_sap__pa0001,histo,,Historical record flag,
model.sap_source.stg_sap__pa0001,itbld,,Infotype screen control,
model.sap_source.stg_sap__pa0001,itxex,,Text exists for infotype,
model.sap_source.stg_sap__pa0001,juper,,Legal person,
model.sap_source.stg_sap__pa0001,kokrs,,Controlling area,
model.sap_source.stg_sap__pa0001,kostl,,Cost center,
model.sap_source.stg_sap__pa0001,mstbr,,Supervisor area,
model.sap_source.stg_sap__pa0001,ordex,,Confirmation fields exist,
model.sap_source.stg_sap__pa0001,orgeh,,Organizational unit,
model.sap_source.stg_sap__pa0001,otype,,Object type,
model.sap_source.stg_sap__pa0001,persg,,Employee group,
model.sap_source.stg_sap__pa0001,persk,,Employee subgroup,
model.sap_source.stg_sap__pa0001,plans,,Position,
model.sap_source.stg_sap__pa0001,preas,,Reason for changing master data,
model.sap_source.stg_sap__pa0001,refex,,Reference fields exist (primary/secondary costs),
model.sap_source.stg_sap__pa0001,rese1,,Reserved field/unused field of length 2,
model.sap_source.stg_sap__pa0001,rese2,,Reserved field/unused field of length 2,
model.sap_source.stg_sap__pa0001,sacha,,Payroll administrator,
model.sap_source.stg_sap__pa0001,sachp,,Administrator for HR master data,
model.sap_source.stg_sap__pa0001,sachz,,Administrator for time recording,
model.sap_source.stg_sap__pa0001,sbmod,,Administrator group,
model.sap_source.stg_sap__pa0001,sgmnt,,Segment for segmental reporting,
model.sap_source.stg_sap__pa0001,sname,,Employee's name (Sortable by LAST NAME FIRST NAME),
model.sap_source.stg_sap__pa0001,stell,,Job,
model.sap_source.stg_sap__pa0001,uname,,Name of person who changed object,
model.sap_source.stg_sap__pa0001,vdsk1,,Organizational key,
model.sap_source.stg_sap__pa0001,werks,,Personnel area,
model.sap_source.stg_sap__pa0001,MANDT,TEXT,,
model.sap_source.stg_sap__pa0001,PERNR,TEXT,,
model.sap_source.stg_sap__pa0001,SUBTY,TEXT,,
model.sap_source.stg_sap__pa0001,OBJPS,TEXT,,
model.sap_source.stg_sap__pa0001,SPRPS,TEXT,,
model.sap_source.stg_sap__pa0001,ENDDA,TEXT,,
model.sap_source.stg_sap__pa0001,BEGDA,TEXT,,
model.sap_source.stg_sap__pa0001,SEQNR,TEXT,,
model.sap_source.stg_sap__pa0001,ABKRS,TEXT,,
model.sap_source.stg_sap__pa0001,AEDTM,TEXT,,
model.sap_source.stg_sap__pa0001,ANSVH,TEXT,,
model.sap_source.stg_sap__pa0001,BTRTL,TEXT,,
model.sap_source.stg_sap__pa0001,BUDGET_PD,TEXT,,
model.sap_source.stg_sap__pa0001,BUKRS,TEXT,,
model.sap_source.stg_sap__pa0001,ENAME,TEXT,,
model.sap_source.stg_sap__pa0001,FISTL,TEXT,,
model.sap_source.stg_sap__pa0001,FKBER,TEXT,,
model.sap_source.stg_sap__pa0001,FLAG1,TEXT,,
model.sap_source.stg_sap__pa0001,FLAG2,TEXT,,
model.sap_source.stg_sap__pa0001,FLAG3,TEXT,,
model.sap_source.stg_sap__pa0001,FLAG4,TEXT,,
model.sap_source.stg_sap__pa0001,GEBER,TEXT,,
model.sap_source.stg_sap__pa0001,GRANT_NBR,TEXT,,
model.sap_source.stg_sap__pa0001,GRPVL,TEXT,,
model.sap_source.stg_sap__pa0001,GSBER,TEXT,,
model.sap_source.stg_sap__pa0001,HISTO,TEXT,,
model.sap_source.stg_sap__pa0001,ITBLD,TEXT,,
model.sap_source.stg_sap__pa0001,ITXEX,TEXT,,
model.sap_source.stg_sap__pa0001,JUPER,TEXT,,
model.sap_source.stg_sap__pa0001,KOKRS,TEXT,,
model.sap_source.stg_sap__pa0001,KOSTL,TEXT,,
model.sap_source.stg_sap__pa0001,MSTBR,TEXT,,
model.sap_source.stg_sap__pa0001,ORDEX,TEXT,,
model.sap_source.stg_sap__pa0001,ORGEH,TEXT,,
model.sap_source.stg_sap__pa0001,OTYPE,TEXT,,
model.sap_source.stg_sap__pa0001,PERSG,TEXT,,
model.sap_source.stg_sap__pa0001,PERSK,TEXT,,
model.sap_source.stg_sap__pa0001,PLANS,TEXT,,
model.sap_source.stg_sap__pa0001,PREAS,TEXT,,
model.sap_source.stg_sap__pa0001,REFEX,TEXT,,
model.sap_source.stg_sap__pa0001,RESE1,TEXT,,
model.sap_source.stg_sap__pa0001,RESE2,TEXT,,
model.sap_source.stg_sap__pa0001,SACHA,TEXT,,
model.sap_source.stg_sap__pa0001,SACHP,TEXT,,
model.sap_source.stg_sap__pa0001,SACHZ,TEXT,,
model.sap_source.stg_sap__pa0001,SBMOD,TEXT,,
model.sap_source.stg_sap__pa0001,SGMNT,TEXT,,
model.sap_source.stg_sap__pa0001,SNAME,TEXT,,
model.sap_source.stg_sap__pa0001,STELL,TEXT,,
model.sap_source.stg_sap__pa0001,UNAME,TEXT,,
model.sap_source.stg_sap__pa0001,VDSK1,TEXT,,
model.sap_source.stg_sap__pa0001,WERKS,TEXT,,
model.sap_source.stg_sap__kna1,mandt,,Client,
model.sap_source.stg_sap__kna1,kunnr,,Customer number,
model.sap_source.stg_sap__kna1,brsch,,Industry key,
model.sap_source.stg_sap__kna1,ktokd,,Customer account group,
model.sap_source.stg_sap__kna1,kukla,,Customer classification,
model.sap_source.stg_sap__kna1,land1,,Country key,
model.sap_source.stg_sap__kna1,lifnr,,Account number of vendor or creditor,
model.sap_source.stg_sap__kna1,loevm,,Central deletion flag for master record,
model.sap_source.stg_sap__kna1,name1,,Name 1,
model.sap_source.stg_sap__kna1,name2,,Name 2,
model.sap_source.stg_sap__kna1,name3,,Name 3,
model.sap_source.stg_sap__kna1,niels,,Nielsen ID,
model.sap_source.stg_sap__kna1,ort01,,City,
model.sap_source.stg_sap__kna1,ort02,,District,
model.sap_source.stg_sap__kna1,periv,,Fiscal year variant,
model.sap_source.stg_sap__kna1,pfach,,PO Box,
model.sap_source.stg_sap__kna1,pfort,,PO Box city,
model.sap_source.stg_sap__kna1,pstl2,,PO Box postal code,
model.sap_source.stg_sap__kna1,pstlz,,Postal code,
model.sap_source.stg_sap__kna1,regio,,Regional market,
model.sap_source.stg_sap__kna1,counc,,County code,
model.sap_source.stg_sap__kna1,sortl,,Sort field,
model.sap_source.stg_sap__kna1,spras,,Language key,
model.sap_source.stg_sap__kna1,stcd1,,Tax number 1,
model.sap_source.stg_sap__kna1,stcd2,,Tax number 2,
model.sap_source.stg_sap__kna1,stcd3,,Tax number 3,
model.sap_source.stg_sap__kna1,stras,,House number and street,
model.sap_source.stg_sap__kna1,telf1,,First telephone number,
model.sap_source.stg_sap__kna1,telfx,,Fax number,
model.sap_source.stg_sap__kna1,xcpdk,,Indictoar (Is the account a one-time account?),
model.sap_source.stg_sap__kna1,vbund,,Company id of trading partner,
model.sap_source.stg_sap__kna1,dear6,,Indicator (Consumer),
model.sap_source.stg_sap__kna1,bran1,,Industry code 1,
model.sap_source.stg_sap__kna1,bran2,,Industry code 2,
model.sap_source.stg_sap__kna1,bran3,,Industry code 3,
model.sap_source.stg_sap__kna1,bran4,,Industry code 4,
model.sap_source.stg_sap__kna1,bran5,,Industry code 5,
model.sap_source.stg_sap__kna1,abrvw,,Usage indicator,
model.sap_source.stg_sap__kna1,werks,,Plant,
model.sap_source.stg_sap__kna1,MANDT,TEXT,,
model.sap_source.stg_sap__kna1,KUNNR,TEXT,,
model.sap_source.stg_sap__kna1,BRSCH,NUMBER,,
model.sap_source.stg_sap__kna1,KTOKD,TEXT,,
model.sap_source.stg_sap__kna1,KUKLA,NUMBER,,
model.sap_source.stg_sap__kna1,LAND1,TEXT,,
model.sap_source.stg_sap__kna1,LIFNR,NUMBER,,
model.sap_source.stg_sap__kna1,LOEVM,NUMBER,,
model.sap_source.stg_sap__kna1,NAME1,TEXT,,
model.sap_source.stg_sap__kna1,NAME2,NUMBER,,
model.sap_source.stg_sap__kna1,NAME3,NUMBER,,
model.sap_source.stg_sap__kna1,NIELS,NUMBER,,
model.sap_source.stg_sap__kna1,ORT01,TEXT,,
model.sap_source.stg_sap__kna1,ORT02,NUMBER,,
model.sap_source.stg_sap__kna1,PERIV,NUMBER,,
model.sap_source.stg_sap__kna1,PFACH,NUMBER,,
model.sap_source.stg_sap__kna1,PFORT,NUMBER,,
model.sap_source.stg_sap__kna1,PSTL2,NUMBER,,
model.sap_source.stg_sap__kna1,PSTLZ,TEXT,,
model.sap_source.stg_sap__kna1,REGIO,TEXT,,
model.sap_source.stg_sap__kna1,COUNC,NUMBER,,
model.sap_source.stg_sap__kna1,SORTL,TEXT,,
model.sap_source.stg_sap__kna1,SPRAS,NUMBER,,
model.sap_source.stg_sap__kna1,STCD1,NUMBER,,
model.sap_source.stg_sap__kna1,STCD2,NUMBER,,
model.sap_source.stg_sap__kna1,STCD3,NUMBER,,
model.sap_source.stg_sap__kna1,STRAS,TEXT,,
model.sap_source.stg_sap__kna1,TELF1,NUMBER,,
model.sap_source.stg_sap__kna1,TELFX,NUMBER,,
model.sap_source.stg_sap__kna1,XCPDK,NUMBER,,
model.sap_source.stg_sap__kna1,VBUND,NUMBER,,
model.sap_source.stg_sap__kna1,DEAR6,NUMBER,,
model.sap_source.stg_sap__kna1,BRAN1,NUMBER,,
model.sap_source.stg_sap__kna1,BRAN2,NUMBER,,
model.sap_source.stg_sap__kna1,BRAN3,NUMBER,,
model.sap_source.stg_sap__kna1,BRAN4,NUMBER,,
model.sap_source.stg_sap__kna1,BRAN5,NUMBER,,
model.sap_source.stg_sap__kna1,ABRVW,NUMBER,,
model.sap_source.stg_sap__kna1,WERKS,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,DOCLN,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,DOCNR,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,RBUKRS,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RCLNT,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RLDNR,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,RYEAR,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,ACTIV,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,RMVCT,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RTCUR,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,RUNIT,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,AWTYP,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,RRCTY,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RVERS,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,LOGSYS,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RACCT,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,COST_ELEM,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RCNTR,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,PRCTR,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RFAREA,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RBUSA,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,KOKRS,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,SEGMENT,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,ZZSPREG,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,SCNTR,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,PPRCTR,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,SFAREA,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,SBUSA,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RASSC,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,PSEGMENT,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,TSL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,HSL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,KSL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,OSL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,MSL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,WSL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,DRCRK,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,POPER,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,RWCUR,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,GJAHR,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,BUDAT,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,BELNR,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,BUZEI,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,BSCHL,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,BSTAT,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,LINETYPE,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,XSPLITMOD,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,USNAM,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,TIMESTAMP,NUMBER,,
model.sap_source.stg_sap__faglflexa_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__faglflexa_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__faglflexa_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__t880_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__t880_tmp,RCOMP,TEXT,,
model.sap_source.stg_sap__t880_tmp,NAME1,TEXT,,
model.sap_source.stg_sap__t880_tmp,CNTRY,TEXT,,
model.sap_source.stg_sap__t880_tmp,NAME2,NUMBER,,
model.sap_source.stg_sap__t880_tmp,LANGU,TEXT,,
model.sap_source.stg_sap__t880_tmp,STRET,TEXT,,
model.sap_source.stg_sap__t880_tmp,POBOX,NUMBER,,
model.sap_source.stg_sap__t880_tmp,PSTLC,TEXT,,
model.sap_source.stg_sap__t880_tmp,CITY,TEXT,,
model.sap_source.stg_sap__t880_tmp,CURR,TEXT,,
model.sap_source.stg_sap__t880_tmp,MODCP,NUMBER,,
model.sap_source.stg_sap__t880_tmp,GLSIP,NUMBER,,
model.sap_source.stg_sap__t880_tmp,RESTA,NUMBER,,
model.sap_source.stg_sap__t880_tmp,RFORM,NUMBER,,
model.sap_source.stg_sap__t880_tmp,ZWEIG,NUMBER,,
model.sap_source.stg_sap__t880_tmp,MCOMP,NUMBER,,
model.sap_source.stg_sap__t880_tmp,MCLNT,NUMBER,,
model.sap_source.stg_sap__t880_tmp,LCCOMP,NUMBER,,
model.sap_source.stg_sap__t880_tmp,STRT2,NUMBER,,
model.sap_source.stg_sap__t880_tmp,INDPO,NUMBER,,
model.sap_source.stg_sap__t880_tmp,_FIVETRAN_ROWID,TEXT,,
model.sap_source.stg_sap__t880_tmp,_FIVETRAN_DELETED,BOOLEAN,,
model.sap_source.stg_sap__t880_tmp,_FIVETRAN_SYNCED,TIMESTAMP_NTZ,,
model.sap_source.stg_sap__kna1_tmp,KUNNR,TEXT,,
model.sap_source.stg_sap__kna1_tmp,MANDT,TEXT,,
model.sap_source.stg_sap__kna1_tmp,LAND1,TEXT,,
model.sap_source.stg_sap__kna1_tmp,NAME1,TEXT,,
model.sap_source.stg_sap__kna1_tmp,NAME2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ORT01,TEXT,,
model.sap_source.stg_sap__kna1_tmp,PSTLZ,TEXT,,
model.sap_source.stg_sap__kna1_tmp,REGIO,TEXT,,
model.sap_source.stg_sap__kna1_tmp,SORTL,TEXT,,
model.sap_source.stg_sap__kna1_tmp,STRAS,TEXT,,
model.sap_source.stg_sap__kna1_tmp,TELF1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TELFX,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,XCPDK,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ADRNR,TEXT,,
model.sap_source.stg_sap__kna1_tmp,MCOD1,TEXT,,
model.sap_source.stg_sap__kna1_tmp,MCOD2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,MCOD3,TEXT,,
model.sap_source.stg_sap__kna1_tmp,ANRED,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,AUFSD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BAHNE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BAHNS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BBBNR,TEXT,,
model.sap_source.stg_sap__kna1_tmp,BBSNR,TEXT,,
model.sap_source.stg_sap__kna1_tmp,BEGRU,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BRSCH,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BUBKZ,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DATLT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ERDAT,TEXT,,
model.sap_source.stg_sap__kna1_tmp,ERNAM,TEXT,,
model.sap_source.stg_sap__kna1_tmp,EXABL,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,FAKSD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,FISKN,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KNAZK,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KNRZA,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KONZS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KTOKD,TEXT,,
model.sap_source.stg_sap__kna1_tmp,KUKLA,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,LIFNR,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,LIFSD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,LOCCO,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,LOEVM,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,NAME3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,NAME4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,NIELS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ORT02,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PFACH,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PSTL2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,COUNC,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CITYC,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,RPMKR,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,SPERR,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,SPRAS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCD1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCD2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STKZA,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STKZU,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TELBX,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TELF2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TELTX,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TELX1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,LZONE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,XZEMP,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,VBUND,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STCEG,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DEAR1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DEAR2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DEAR3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DEAR4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DEAR5,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,GFORM,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BRAN1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BRAN2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BRAN3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BRAN4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,BRAN5,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,EKONT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,UMSAT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,UMJAH,TEXT,,
model.sap_source.stg_sap__kna1_tmp,UWAER,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,JMZAH,TEXT,,
model.sap_source.stg_sap__kna1_tmp,JMJAH,TEXT,,
model.sap_source.stg_sap__kna1_tmp,KATR1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR2,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR3,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR4,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR5,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR6,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR7,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR8,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR9,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KATR10,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,STKZN,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,UMSA1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,TXJCD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PERIV,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ABRVW,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,INSPBYDEBI,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,INSPATDEBI,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KTOCD,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,PFORT,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,WERKS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DTAMS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DTAWS,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,DUEFL,TEXT,,
model.sap_source.stg_sap__kna1_tmp,HZUOR,TEXT,,
model.sap_source.stg_sap__kna1_tmp,SPERZ,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,ETIKG,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,CIVVE,TEXT,,
model.sap_source.stg_sap__kna1_tmp,MILVE,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KDKG1,NUMBER,,
model.sap_source.stg_sap__kna1_tmp,KDKG2,NUMBER,,
